gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
YIPF3,Nerve_Tibial,DN,0.8527,0.3938156261306686,2,1
YWHAB,Nerve_Tibial,DN,3.2179,0.0012912110377020565,2,2
YY1,Nerve_Tibial,DN,-0.9811,0.32653171342712833,1,1
ZC3H15,Nerve_Tibial,DN,6.4626,1.0294295949682859e-10,1,1
ZC3H18,Nerve_Tibial,DN,-3.785,0.00015371798302074276,1,1
ZC3H3,Nerve_Tibial,DN,2.3331,0.019644202066126683,3,3
ZDHHC6,Nerve_Tibial,DN,-2.0882,0.03677734718975913,2,2
ZDHHC7,Nerve_Tibial,DN,3.4828,0.0004961936626820036,2,2
ZFP91,Nerve_Tibial,DN,0.107,0.9148070940234948,1,1
ZFPL1,Nerve_Tibial,DN,-2.9377,0.003306944855318271,1,1
ZMAT2,Nerve_Tibial,DN,1.8201,0.06875043904712076,1,1
ZMPSTE24,Nerve_Tibial,DN,-2.6921,0.007100773230403643,2,2
ZNF330,Nerve_Tibial,DN,-0.2403,0.8101068338978687,2,1
ZNF777,Nerve_Tibial,DN,2.2451,0.024763467286655936,3,2
ZRANB1,Nerve_Tibial,DN,-5.1595,2.47608986872885e-07,1,1
ZRANB2,Nerve_Tibial,DN,-0.0212,0.9830608424955393,2,2
AAMP,Whole_Blood,DN,-1.5914,0.11151300668276934,1,1
AAR2,Whole_Blood,DN,4.5241,6.064765054161061e-06,1,1
AARS,Whole_Blood,DN,-4.5089,6.51715432315274e-06,1,1
AARSD1,Whole_Blood,DN,-7.0144,2.3100232142088127e-12,1,1
ABCF2,Whole_Blood,DN,4.9723,6.615908831107435e-07,3,2
ACBD3,Whole_Blood,DN,-2.2081,0.027236191671769095,1,1
ACBD6,Whole_Blood,DN,4.7734,1.8112516114237965e-06,1,1
ACTR1A,Whole_Blood,DN,3.2463,0.0011693516757056194,2,1
ACTR1B,Whole_Blood,DN,-1.7239,0.08472348774771891,2,2
ADH5,Whole_Blood,DN,0.2533,0.8000525215266803,3,1
ADIPOR2,Whole_Blood,DN,1.4216,0.15513066067457115,2,2
AGAP3,Whole_Blood,DN,-5.6646,1.4740099384250908e-08,4,4
AGGF1,Whole_Blood,DN,1.9876,0.046861165714769386,2,2
AIDA,Whole_Blood,DN,0.209,0.8344411806908614,1,1
AK2,Whole_Blood,DN,2.4467,0.014415495174270128,2,2
AK3,Whole_Blood,DN,7.7287,1.0869255604640386e-14,2,2
AKIRIN1,Whole_Blood,DN,-7.1979,6.114660529033647e-13,2,2
AKIRIN2,Whole_Blood,DN,-2.6603,0.007806197436215186,1,1
ALDH9A1,Whole_Blood,DN,-6.2275,4.738323580203416e-10,3,3
ALKBH5,Whole_Blood,DN,-0.6947,0.4872576267927102,2,2
AMFR,Whole_Blood,DN,-1.2387,0.21547449393445736,2,2
ANAPC2,Whole_Blood,DN,0.1998,0.8416370160894368,2,2
ANKLE2,Whole_Blood,DN,3.5733,0.00035249707131432034,4,3
ANKRD10,Whole_Blood,DN,2.2074,0.02728768749377524,3,3
ANKRD40,Whole_Blood,DN,-0.0555,0.9557140670339903,2,2
ANKS1A,Whole_Blood,DN,2.8977,0.0037589881063457326,1,1
ANP32B,Whole_Blood,DN,-0.0836,0.9333658856721496,2,1
AP2M1,Whole_Blood,DN,-5.879,4.127210019924954e-09,2,1
AP3M1,Whole_Blood,DN,0.8333,0.40468695891495293,2,2
APEH,Whole_Blood,DN,-4.7945,1.6311779312592453e-06,1,1
APH1A,Whole_Blood,DN,-0.1413,0.8876023608415458,1,1
API5,Whole_Blood,DN,0.1117,0.9110791020612238,2,2
ARCN1,Whole_Blood,DN,2.7914,0.005248029971992877,2,2
ARF4,Whole_Blood,DN,-4.3649,1.2715982014591436e-05,3,3
ARFGAP2,Whole_Blood,DN,5.9422,2.8127857642491494e-09,2,2
ARFGAP3,Whole_Blood,DN,-1.0746,0.28254448226899964,2,2
ARFGEF2,Whole_Blood,DN,0.5714,0.5677053089612146,2,2
ARHGAP1,Whole_Blood,DN,2.5926,0.00952470416239839,2,2
ARIH2,Whole_Blood,DN,-2.8075,0.004992024777206484,1,1
ARL1,Whole_Blood,DN,1.7267,0.08421906548956198,2,1
ARL14EP,Whole_Blood,DN,-0.8143,0.41547503265335467,1,1
ARL6IP1,Whole_Blood,DN,-0.6986,0.4847710403713373,2,2
ARL8B,Whole_Blood,DN,1.1276,0.259509895970001,1,1
ARPC2,Whole_Blood,DN,-1.1025,0.2702506696203763,3,3
ARPP19,Whole_Blood,DN,14.4086,4.566238765708599e-47,3,3
ASNSD1,Whole_Blood,DN,-0.8587,0.39050351337855865,1,1
ASXL1,Whole_Blood,DN,4.8406,1.294224040350814e-06,1,1
ATF6,Whole_Blood,DN,-14.1735,1.3363625151464617e-45,2,2
ATF6B,Whole_Blood,DN,44.6219,0.0,1,1
ATG101,Whole_Blood,DN,0.7556,0.4499186403146736,2,1
ATG3,Whole_Blood,DN,4.3365,1.4477544378721706e-05,1,1
B4GALT7,Whole_Blood,DN,1.8815,0.05990638995865139,2,2
BAD,Whole_Blood,DN,11.0975,1.2897242099887066e-28,1,1
BAG6,Whole_Blood,DN,12.2889,1.039529331904461e-34,2,2
BANF1,Whole_Blood,DN,-1.2994,0.19382076428773193,2,2
BAZ1B,Whole_Blood,DN,8.1187,4.710930498692533e-16,1,1
BCKDK,Whole_Blood,DN,2.145,0.03195291759410142,2,2
BFAR,Whole_Blood,DN,6.7454,1.526080993330593e-11,1,1
BLOC1S2,Whole_Blood,DN,0.9549,0.33961590490280946,3,3
BORCS7,Whole_Blood,DN,-6.3119,2.756430836353056e-10,3,3
BRD3,Whole_Blood,DN,-0.0937,0.9253185920727751,2,1
BRD4,Whole_Blood,DN,1.1453,0.25207514718502516,1,1
BRK1,Whole_Blood,DN,2.0183,0.043563599758396576,3,3
BSDC1,Whole_Blood,DN,2.7884,0.00529662467856067,1,1
BTBD1,Whole_Blood,DN,1.3552,0.17534842233575568,1,1
BUB3,Whole_Blood,DN,1.428,0.15328572864299445,1,1
BUD31,Whole_Blood,DN,5.0597,4.198421222231604e-07,2,2
BZW1,Whole_Blood,DN,-5.963,2.4767575747937e-09,2,2
C11ORF98,Whole_Blood,DN,-1.1942,0.23238038889042142,1,1
C14ORF119,Whole_Blood,DN,0.2821,0.7778694151969345,2,1
C16ORF70,Whole_Blood,DN,4.5424,5.562922869592228e-06,1,1
C6ORF120,Whole_Blood,DN,2.4858,0.012924782815595056,3,3
C9ORF78,Whole_Blood,DN,0.6568,0.5112887693963586,1,1
CAB39,Whole_Blood,DN,11.5081,1.2003565692714346e-30,2,1
CACTIN,Whole_Blood,DN,-0.9291,0.3528425738352265,3,3
CALR,Whole_Blood,DN,-0.4915,0.6230544512198608,2,2
CBX1,Whole_Blood,DN,0.801,0.4231264056343693,3,2
CBY1,Whole_Blood,DN,-9.3561,8.272810440671178e-21,2,2
CCAR2,Whole_Blood,DN,3.8989,9.662269995136908e-05,1,1
CCDC124,Whole_Blood,DN,-0.7376,0.4607829639780354,3,3
CCDC50,Whole_Blood,DN,-0.7603,0.44707690593353633,2,2
CCDC97,Whole_Blood,DN,3.7227,0.00019709148332133832,1,1
CCNI,Whole_Blood,DN,0.6101,0.5417888861803162,1,1
CCNK,Whole_Blood,DN,1.0363,0.3000514452493236,2,2
CCZ1,Whole_Blood,DN,1.0216,0.3069473022516677,4,3
CD2BP2,Whole_Blood,DN,11.1338,8.590915898099811e-29,2,2
CDC123,Whole_Blood,DN,1.3969,0.16244593798462262,1,1
CDC16,Whole_Blood,DN,-0.3491,0.7269829615567935,1,1
CDC26,Whole_Blood,DN,0.3212,0.7480648796344549,2,2
CDC37L1,Whole_Blood,DN,2.0293,0.04242348926109915,2,2
CDC42,Whole_Blood,DN,0.6235,0.5329669190503049,2,2
CDC42SE1,Whole_Blood,DN,-6.2932,3.1102052308583493e-10,1,1
CDKN1B,Whole_Blood,DN,-6.2774,3.4419647716136816e-10,1,1
CEBPZOS,Whole_Blood,DN,2.22,0.026419961861763396,1,1
CFDP1,Whole_Blood,DN,-0.1828,0.8549263690203844,3,1
CFL1,Whole_Blood,DN,-1.7838,0.0744520151183642,1,1
CGGBP1,Whole_Blood,DN,6.8148,9.439901688540839e-12,2,2
CHMP2A,Whole_Blood,DN,-2.0598,0.039415184560451046,2,2
CHMP2B,Whole_Blood,DN,0.8419,0.3998403615195167,4,4
CHMP3,Whole_Blood,DN,3.7221,0.0001976092674958543,3,3
CHMP4B,Whole_Blood,DN,1.9361,0.052850043564454385,2,2
CHMP6,Whole_Blood,DN,1.2547,0.20959171383676925,3,3
CHTOP,Whole_Blood,DN,-0.8655,0.3867914023275426,1,1
CIPC,Whole_Blood,DN,1.1201,0.2626702220291365,3,1
CLNS1A,Whole_Blood,DN,-0.8858,0.37574131659572796,1,1
CLPP,Whole_Blood,DN,2.602,0.00926818169888993,1,1
CNBP,Whole_Blood,DN,-1.3144,0.18871095535889187,1,1
CNOT11,Whole_Blood,DN,4.6344,3.5796943087101604e-06,2,2
COA5,Whole_Blood,DN,0.8483,0.39629230276036453,1,1
COA6,Whole_Blood,DN,0.4527,0.6507812193712222,3,2
COG7,Whole_Blood,DN,-15.6121,6.0213606876123284e-55,1,1
COPA,Whole_Blood,DN,0.2766,0.7820558731227079,2,2
COPE,Whole_Blood,DN,3.2723,0.0010666301418883924,2,2
COPG1,Whole_Blood,DN,17.1062,1.3339299628990626e-65,1,1
COQ5,Whole_Blood,DN,-3.2559,0.0011304734997949922,3,3
COX15,Whole_Blood,DN,-4.3478,1.375376848982285e-05,1,1
COX17,Whole_Blood,DN,-0.1219,0.9029817545846547,1,1
CREBBP,Whole_Blood,DN,-8.1231,4.545091243457908e-16,1,1
CRTC3,Whole_Blood,DN,-1.561,0.11851873605387805,2,2
CSNK1A1,Whole_Blood,DN,0.6222,0.5338377237210883,1,1
CSNK1D,Whole_Blood,DN,-0.5299,0.5961553557740118,3,1
CSNK2A2,Whole_Blood,DN,-5.3358,9.510820324788512e-08,1,1
CSNK2B,Whole_Blood,DN,0.7549,0.4502925943847662,2,2
CTBP1,Whole_Blood,DN,2.566,0.01028678375714575,2,2
CTDNEP1,Whole_Blood,DN,-2.1703,0.029985552595756606,1,1
CTNNB1,Whole_Blood,DN,-1.6344,0.10216963823227901,1,1
CTNNBL1,Whole_Blood,DN,21.9731,5.21372796907044e-107,2,2
CUL1,Whole_Blood,DN,-0.2758,0.7826845449981356,2,2
CUL3,Whole_Blood,DN,-2.1295,0.03321287251996082,1,1
CUTA,Whole_Blood,DN,-13.0787,4.355999379394533e-39,2,2
CYB5B,Whole_Blood,DN,0.5035,0.6146234813814526,1,1
DAD1,Whole_Blood,DN,-4.7358,2.18229816742646e-06,2,1
DAP3,Whole_Blood,DN,3.4271,0.0006100011177770408,1,1
DARS,Whole_Blood,DN,1.8436,0.06524676461188332,2,2
DCAF12,Whole_Blood,DN,-3.7603,0.00016968200338994492,1,1
DCAF15,Whole_Blood,DN,0.4821,0.6297612590108993,1,1
DCTN2,Whole_Blood,DN,1.5525,0.12055238827395559,1,1
DCTN4,Whole_Blood,DN,7.4629,8.465013392547584e-14,1,1
DEAF1,Whole_Blood,DN,-3.2367,0.0012093558394132501,1,1
DENND6A,Whole_Blood,DN,1.2237,0.22106040206529703,2,2
DERL1,Whole_Blood,DN,-0.615,0.538546224704878,2,1
DNAJA1,Whole_Blood,DN,-1.6896,0.09109815617515667,2,1
DNAJA2,Whole_Blood,DN,-8.2988,1.0515069771436116e-16,1,1
DNAJA3,Whole_Blood,DN,2.0846,0.03710252579949031,1,1
DNAJB6,Whole_Blood,DN,2.691,0.007124869237970345,2,2
DNAJC13,Whole_Blood,DN,2.3254,0.020048068011932946,2,2
DNAJC3,Whole_Blood,DN,1.0816,0.2794269098564592,1,1
DNAJC4,Whole_Blood,DN,-2.0976,0.035942862568119384,2,2
DNAJC9,Whole_Blood,DN,3.0425,0.002346497346773034,1,1
DNLZ,Whole_Blood,DN,4.7083,2.497827029597044e-06,4,1
DNTTIP1,Whole_Blood,DN,0.9241,0.35544772737673913,2,2
DPY30,Whole_Blood,DN,-1.3064,0.1914186477360048,1,1
DYNC1LI1,Whole_Blood,DN,-1.0987,0.2719158745668571,3,1
E2F4,Whole_Blood,DN,3.2694,0.0010776215311798431,2,2
E4F1,Whole_Blood,DN,-0.5636,0.5730377237966955,1,1
EBAG9,Whole_Blood,DN,0.8406,0.40059155260071183,2,2
EBNA1BP2,Whole_Blood,DN,3.3835,0.0007156634869957036,2,1
EGLN2,Whole_Blood,DN,-11.1711,5.649995448395927e-29,4,3
ELOF1,Whole_Blood,DN,-1.6867,0.09165702752718916,2,1
EMC2,Whole_Blood,DN,1.181,0.23758531750920736,1,1
EMC3,Whole_Blood,DN,9.3737,7.003423704304049e-21,1,1
EMC4,Whole_Blood,DN,-2.3865,0.01700995049976051,2,2
EMC6,Whole_Blood,DN,0.3941,0.6935106387263408,1,1
EMC7,Whole_Blood,DN,8.0832,6.309194078446133e-16,1,1
EMC8,Whole_Blood,DN,-6.2568,3.9305027581726234e-10,2,2
EPN1,Whole_Blood,DN,-23.4559,1.1521219701177975e-121,2,2
ERGIC1,Whole_Blood,DN,-5.0597,4.1991007903587685e-07,1,1
ERGIC3,Whole_Blood,DN,6.7186,1.8345465683984484e-11,1,1
ERH,Whole_Blood,DN,3.3736,0.0007418348088544507,2,2
ERI3,Whole_Blood,DN,0.9585,0.3378092719164754,1,1
ERLEC1,Whole_Blood,DN,-15.6896,1.7811456163503456e-55,2,1
ERP29,Whole_Blood,DN,6.2805,3.37554125974762e-10,1,1
ETF1,Whole_Blood,DN,3.3826,0.0007180090793878784,1,1
FAM122A,Whole_Blood,DN,5.4832,4.176456546436532e-08,1,1
FAM160B1,Whole_Blood,DN,1.1178,0.26366731117368913,2,2
FAM168A,Whole_Blood,DN,-0.8645,0.3872950060456697,3,1
FAM192A,Whole_Blood,DN,20.7057,3.076493374948258e-95,2,2
FAM20B,Whole_Blood,DN,-0.3015,0.7630530558350734,1,1
FBL,Whole_Blood,DN,0.6211,0.5345311188076604,1,1
FBXL3,Whole_Blood,DN,-4.1756,2.972252127171879e-05,2,2
FBXO42,Whole_Blood,DN,0.7693,0.44169555436592767,1,1
FBXW4,Whole_Blood,DN,2.1153,0.03440213478272777,1,1
FCF1,Whole_Blood,DN,0.9737,0.33020124993800676,1,1
FEM1B,Whole_Blood,DN,-0.2224,0.8240358690588954,1,1
FIBP,Whole_Blood,DN,3.048,0.002303340796403166,1,1
FIZ1,Whole_Blood,DN,-0.3521,0.7247431086896317,1,1
FLCN,Whole_Blood,DN,2.7552,0.0058660410865949055,1,1
FTSJ3,Whole_Blood,DN,0.3621,0.717296581043184,2,2
FUBP3,Whole_Blood,DN,9.7096,2.745195213016622e-22,1,1
G3BP1,Whole_Blood,DN,2.0197,0.0434176019420154,1,1
G3BP2,Whole_Blood,DN,-3.5736,0.00035205946332511265,2,2
G6PC3,Whole_Blood,DN,2.2108,0.02704916943494945,2,1
GABARAPL2,Whole_Blood,DN,0.0172,0.98630949726641,2,1
GATAD1,Whole_Blood,DN,31.894,3.234666067875603e-223,2,2
GATAD2B,Whole_Blood,DN,-0.3051,0.7602994573490284,2,1
GBF1,Whole_Blood,DN,-1.2386,0.2154965889149253,1,1
GDI2,Whole_Blood,DN,0.228,0.819609710387263,2,2
GID8,Whole_Blood,DN,2.1882,0.028653855800064444,2,2
GNB1,Whole_Blood,DN,-2.58,0.009880499065089806,1,1
GNPAT,Whole_Blood,DN,0.8841,0.37661812739617345,1,1
GNPTG,Whole_Blood,DN,7.1676,7.629931871506574e-13,2,2
GOLGA3,Whole_Blood,DN,2.3852,0.017070309584849536,2,2
GOLGA4,Whole_Blood,DN,3.3513,0.0008042549205169122,1,1
GOLPH3,Whole_Blood,DN,-60.0684,0.0,3,3
GORASP2,Whole_Blood,DN,-1.5783,0.1145040535479665,1,1
GOSR2,Whole_Blood,DN,-1.0051,0.3148534780525705,2,1
GPI,Whole_Blood,DN,0.1347,0.8928191173885928,1,1
GPN2,Whole_Blood,DN,-2.8714,0.004086221993239842,2,2
GPN3,Whole_Blood,DN,2.42,0.015522362923218787,1,1
GSK3A,Whole_Blood,DN,4.6762,2.9221931913601352e-06,1,1
GSPT1,Whole_Blood,DN,10.5275,6.454179872805516e-26,2,2
GSTO1,Whole_Blood,DN,-1.773,0.07622747531772418,1,1
GTF2F1,Whole_Blood,DN,-3.891,9.98233675208442e-05,3,3
GTF2F2,Whole_Blood,DN,-11.4266,3.0789029565241497e-30,1,1
GTF3A,Whole_Blood,DN,-1.212,0.22550286624468485,2,2
GTF3C3,Whole_Blood,DN,-9.0466,1.47541262351014e-19,1,1
GTF3C6,Whole_Blood,DN,3.7824,0.00015531538717031163,1,1
GTPBP1,Whole_Blood,DN,10.7467,6.1391737863646426e-27,1,1
GUK1,Whole_Blood,DN,0.0035,0.9972258773405006,2,2
H3F3B,Whole_Blood,DN,0.4739,0.6355569254736466,2,2
HDLBP,Whole_Blood,DN,2.8381,0.00453879529019394,2,2
HERPUD2,Whole_Blood,DN,1.5449,0.1223725048458996,2,2
HGS,Whole_Blood,DN,-9.7168,2.555821157495286e-22,1,1
HINT1,Whole_Blood,DN,12.0917,1.1681189779030737e-33,1,1
HIPK1,Whole_Blood,DN,1.5324,0.12543274194145865,3,2
HMGXB3,Whole_Blood,DN,-0.3128,0.7544503921302843,1,1
HNRNPD,Whole_Blood,DN,2.6244,0.00868046260700908,1,1
HP1BP3,Whole_Blood,DN,-0.0996,0.9206555052092232,1,1
HSBP1,Whole_Blood,DN,-1.0179,0.30871765317444855,1,1
HSF1,Whole_Blood,DN,0.9134,0.3610166941224613,2,1
HTT,Whole_Blood,DN,0.3699,0.7114487458582007,2,1
ICMT,Whole_Blood,DN,-14.679,8.787981030234842e-49,3,3
IER3IP1,Whole_Blood,DN,-2.0461,0.04074407344080861,2,2
IK,Whole_Blood,DN,1.1545,0.24831553011327426,2,1
ILKAP,Whole_Blood,DN,-5.2231,1.759580984482144e-07,2,2
INTS10,Whole_Blood,DN,0.5924,0.553573813653679,2,2
INTS12,Whole_Blood,DN,-3.3585,0.0007836604019676424,1,1
IPO8,Whole_Blood,DN,5.4589,4.7920396099647334e-08,2,2
IPO9,Whole_Blood,DN,3.4196,0.0006270313457117019,2,2
ISCU,Whole_Blood,DN,-11.7856,4.629360269295608e-32,3,2
IWS1,Whole_Blood,DN,5.6673,1.4505261465616526e-08,3,3
JAK1,Whole_Blood,DN,8.6967,3.4163273963396778e-18,2,2
JOSD1,Whole_Blood,DN,2.8538,0.004319939767437827,2,1
KARS,Whole_Blood,DN,-2.9323,0.003364677395822417,2,2
KAT8,Whole_Blood,DN,-1.4126,0.15777158688880114,2,2
KBTBD2,Whole_Blood,DN,-1.3349,0.18191947947100187,2,2
KCMF1,Whole_Blood,DN,0.3389,0.7346489469308985,1,1
KCTD20,Whole_Blood,DN,-4.3605,1.2978150392287516e-05,1,1
KCTD5,Whole_Blood,DN,-3.7201,0.00019916502931269762,2,1
KDELR2,Whole_Blood,DN,-1.4603,0.1442052446934692,2,1
KHSRP,Whole_Blood,DN,1.2028,0.229054911569467,1,1
KPNA1,Whole_Blood,DN,-53.2409,0.0,2,2
KPNA3,Whole_Blood,DN,2.6737,0.007502754164987514,1,1
KPNA4,Whole_Blood,DN,-1.1772,0.23912260944469613,1,1
KPNA6,Whole_Blood,DN,1.0104,0.3123260458861643,1,1
KXD1,Whole_Blood,DN,1.6668,0.09555311270794942,2,2
LAMTOR5,Whole_Blood,DN,-0.3942,0.6934402868238806,2,2
LARP1,Whole_Blood,DN,-0.3723,0.709669093810293,1,1
LARP4B,Whole_Blood,DN,-1.095,0.2735356886485399,1,1
LARS,Whole_Blood,DN,-1.9444,0.05184541006037028,1,1
LDB1,Whole_Blood,DN,-2.1969,0.028025586974041273,1,1
LEMD2,Whole_Blood,DN,-3.1514,0.0016248318351336703,2,2
LENG8,Whole_Blood,DN,2.19,0.02852614990997152,1,1
LMAN1,Whole_Blood,DN,1.2446,0.21326540757466386,1,1
LMAN2,Whole_Blood,DN,2.1243,0.03364330401812418,2,2
LMF2,Whole_Blood,DN,1.6357,0.10189948425966683,3,3
LONP1,Whole_Blood,DN,-0.9152,0.36010186004270356,2,1
LRRC41,Whole_Blood,DN,1.0107,0.31217436869650794,2,1
LSM12,Whole_Blood,DN,-9.0465,1.4760944811210732e-19,2,1
LSM14A,Whole_Blood,DN,1.3842,0.16628258497846635,1,1
LSM14B,Whole_Blood,DN,-3.7785,0.0001577947287010574,2,2
LSM4,Whole_Blood,DN,-17.3113,3.865130330925576e-67,3,3
LUC7L3,Whole_Blood,DN,-0.3062,0.7594866168942129,1,1
MAN1A2,Whole_Blood,DN,-5.9674,2.410433564544705e-09,1,1
MAP2K2,Whole_Blood,DN,-0.7572,0.44891363319553496,2,2
MAPK1IP1L,Whole_Blood,DN,2.2621,0.023693224624962476,2,1
MAPK8IP3,Whole_Blood,DN,2.9065,0.0036549199317689155,1,1
MARCH5,Whole_Blood,DN,2.5526,0.01069368974838201,2,2
MAU2,Whole_Blood,DN,-10.0908,6.064583545962967e-24,3,1
MAX,Whole_Blood,DN,4.6792,2.8802772984167082e-06,2,2
MCMBP,Whole_Blood,DN,3.8403,0.00012290085214301032,3,2
MEA1,Whole_Blood,DN,-1.3284,0.18405150618579783,1,1
MED10,Whole_Blood,DN,-0.6138,0.5393228882060358,2,2
MED21,Whole_Blood,DN,10.5728,3.982668774872146e-26,2,1
MED25,Whole_Blood,DN,-0.9639,0.33507853466420706,2,2
MED28,Whole_Blood,DN,0.208,0.8352595235162167,2,1
MED4,Whole_Blood,DN,-2.0355,0.041796839123411325,2,1
MED9,Whole_Blood,DN,0.6866,0.49232084500290724,1,1
METTL9,Whole_Blood,DN,-1.8774,0.06046252165171977,1,1
MFN2,Whole_Blood,DN,0.5995,0.548829136228574,5,2
MFSD14A,Whole_Blood,DN,-0.4698,0.638520227521103,2,2
MGRN1,Whole_Blood,DN,1.1252,0.2604998110189618,3,1
MKRN2,Whole_Blood,DN,-6.6826,2.3481280198525898e-11,3,3
MLEC,Whole_Blood,DN,-0.1381,0.8901297820765549,1,1
MLF2,Whole_Blood,DN,2.4721,0.013430891310826039,1,1
MORC2,Whole_Blood,DN,0.2723,0.785364982684007,1,1
MPHOSPH10,Whole_Blood,DN,-0.9268,0.3540464536432204,2,2
MRTO4,Whole_Blood,DN,3.1614,0.001570210593837958,1,1
MSL1,Whole_Blood,DN,-3.2256,0.001256980640550237,2,2
MTCH1,Whole_Blood,DN,-1.7185,0.08570544513840091,2,1
MTDH,Whole_Blood,DN,-4.4201,9.863837163571212e-06,1,1
MTOR,Whole_Blood,DN,-1.1871,0.23518383070765142,2,2
MTPN,Whole_Blood,DN,-3.3108,0.0009304106226252812,2,2
MYDGF,Whole_Blood,DN,7.5588,4.0686201095898725e-14,2,2
NACA,Whole_Blood,DN,-0.0565,0.9549480189262115,2,2
NAP1L1,Whole_Blood,DN,1.8087,0.07049798495351345,1,1
NAPA,Whole_Blood,DN,-0.9922,0.3210966734133542,1,1
NAPG,Whole_Blood,DN,-0.9167,0.3592934474715035,2,2
NARS,Whole_Blood,DN,1.8271,0.0676894041633223,2,2
NAT10,Whole_Blood,DN,8.2877,1.1545925069817638e-16,1,1
NCBP2,Whole_Blood,DN,9.7387,2.0622914371080418e-22,2,1
NCOA5,Whole_Blood,DN,4.0141,5.966106566776739e-05,1,1
NDUFAF2,Whole_Blood,DN,1.7411,0.08166522913095584,2,2
NDUFB8,Whole_Blood,DN,-3.1729,0.0015089856749583767,1,1
NELFB,Whole_Blood,DN,1.4933,0.13535220355849828,2,2
NFYB,Whole_Blood,DN,2.6005,0.00930945609660359,1,1
NGDN,Whole_Blood,DN,2.1591,0.03084216417517955,1,1
NMD3,Whole_Blood,DN,3.8484,0.00011887410820250384,1,1
NOP14,Whole_Blood,DN,0.8839,0.37675484943541465,2,2
NOP9,Whole_Blood,DN,4.7326,2.216329985533518e-06,1,1
NPEPPS,Whole_Blood,DN,1.7304,0.08355776176837763,2,2
NPLOC4,Whole_Blood,DN,-0.8703,0.38415232824896,3,1
NRBP1,Whole_Blood,DN,-2.4437,0.014536101198715375,2,2
NSA2,Whole_Blood,DN,-5.2105,1.8829775002738257e-07,3,3
NSMCE1,Whole_Blood,DN,-2.9932,0.0027609562081428673,2,2
NSMCE4A,Whole_Blood,DN,-2.7602,0.005776467162475003,1,1
NT5C2,Whole_Blood,DN,3.6871,0.00022686659797203893,3,3
NUCKS1,Whole_Blood,DN,0.573,0.5666700939695202,1,1
NUDT16L1,Whole_Blood,DN,-4.1237,3.7289996570621085e-05,1,1
NUDT21,Whole_Blood,DN,-5.1129,3.1724553529056694e-07,2,2
NUDT9,Whole_Blood,DN,-1.3851,0.1660330885686206,3,3
NUFIP2,Whole_Blood,DN,-2.6484,0.008086724528987578,2,2
NUMA1,Whole_Blood,DN,-0.6802,0.49636710440184667,2,2
NUS1,Whole_Blood,DN,-4.2135,2.5147581816841177e-05,2,2
OS9,Whole_Blood,DN,0.2987,0.765163532537162,1,1
OTUB1,Whole_Blood,DN,-0.1742,0.861703514326218,1,1
P4HB,Whole_Blood,DN,0.4715,0.6372725421785357,1,1
PA2G4,Whole_Blood,DN,-9.1023,8.845324277810666e-20,2,2
PACS1,Whole_Blood,DN,-1.0078,0.3135326737252009,2,2
PACSIN2,Whole_Blood,DN,-1.918,0.05511191219938898,2,1
PAF1,Whole_Blood,DN,-5.6728,1.404922901733095e-08,2,1
PAFAH1B1,Whole_Blood,DN,13.6951,1.0867950281513523e-42,1,1
PAFAH1B2,Whole_Blood,DN,0.6925,0.48862281879290814,2,1
PARK7,Whole_Blood,DN,-1.1587,0.24659881825859198,3,3
PARN,Whole_Blood,DN,-6.7454,1.526080993330593e-11,1,1
PARP1,Whole_Blood,DN,-2.5327,0.011318568671760563,3,2
PATL1,Whole_Blood,DN,4.9728,6.600916593839361e-07,1,1
PCGF3,Whole_Blood,DN,-1.2538,0.20990899205913371,5,4
PCIF1,Whole_Blood,DN,5.5323,3.159970755087714e-08,3,3
PCMT1,Whole_Blood,DN,-0.1687,0.8660290561409403,1,1
PCMTD2,Whole_Blood,DN,-0.4697,0.6385400047219673,1,1
PCSK7,Whole_Blood,DN,-1.7547,0.0793133180183195,1,1
PCYOX1,Whole_Blood,DN,-11.3458,7.781132905153579e-30,2,2
PDAP1,Whole_Blood,DN,-4.4945,6.974151462946907e-06,2,2
PFDN2,Whole_Blood,DN,-1.6855,0.09189622972596458,1,1
PGAM5,Whole_Blood,DN,-12.3431,5.305359210094666e-35,1,1
PGRMC2,Whole_Blood,DN,0.9856,0.3243439450159268,3,3
PHF12,Whole_Blood,DN,-1.1329,0.2572696300759621,1,1
PHRF1,Whole_Blood,DN,-4.9109,9.065742398033604e-07,3,2
PIGH,Whole_Blood,DN,1.736,0.08257177901398391,3,3
PIP5K1C,Whole_Blood,DN,-1.4902,0.13616539230508767,2,2
PMPCA,Whole_Blood,DN,-3.9012,9.569808235120962e-05,2,1
PNO1,Whole_Blood,DN,0.9579,0.3380897837609159,1,1
POFUT1,Whole_Blood,DN,1.094,0.2739466123317141,2,1
POLD2,Whole_Blood,DN,27.1105,7.397086742154676e-162,2,2
POLE3,Whole_Blood,DN,7.9418,1.9934407414814648e-15,1,1
POLR2C,Whole_Blood,DN,14.4412,2.850191944132634e-47,2,1
POLR2J,Whole_Blood,DN,-16.3235,6.719896745563968e-60,2,2
POLR2K,Whole_Blood,DN,1.0253,0.30520697547547915,1,1
POLR3C,Whole_Blood,DN,-1.2991,0.19391558776451176,1,1
POP7,Whole_Blood,DN,6.1681,6.913257507355092e-10,1,1
