gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
TBCC,Nerve_Tibial,DPN,-5.4711,4.473572892345075e-08,1,1
TCOF1,Nerve_Tibial,DPN,-0.3277,0.7431399635487905,1,1
TDRD3,Nerve_Tibial,DPN,8.3945,4.6795271903750305e-17,2,1
TFF3,Nerve_Tibial,DPN,-2.3919,0.016762205515500703,1,1
TIGD1,Nerve_Tibial,DPN,3.3249,0.0008844739867996929,2,2
TIRAP,Nerve_Tibial,DPN,-1.9916,0.046414869812469214,1,1
TJAP1,Nerve_Tibial,DPN,11.0742,1.6735107939163886e-28,1,1
TLE2,Nerve_Tibial,DPN,0.26,0.7948682022866301,1,1
TM2D1,Nerve_Tibial,DPN,-3.2418,0.0011875933896234848,2,2
TM7SF2,Nerve_Tibial,DPN,0.128,0.8981545354882899,1,1
TMED6,Nerve_Tibial,DPN,-3.2903,0.001000821759637325,3,3
TMEM11,Nerve_Tibial,DPN,-5.4887,4.049011091709666e-08,2,1
TMEM163,Nerve_Tibial,DPN,5.1546,2.5411386583996746e-07,2,1
TMEM168,Nerve_Tibial,DPN,2.1587,0.030875180967215674,2,2
TMEM222,Nerve_Tibial,DPN,6.0415,1.5273140813297207e-09,3,3
TMEM41B,Nerve_Tibial,DPN,-2.6995,0.006943825481945741,2,1
TMEM59,Nerve_Tibial,DPN,-0.0836,0.9333466618542497,2,1
TNFSF12,Nerve_Tibial,DPN,-0.3724,0.7096021348364865,2,2
TOMM40L,Nerve_Tibial,DPN,0.0246,0.9803493138954331,2,2
TPRKB,Nerve_Tibial,DPN,-1.5806,0.11396008596201943,2,2
TRAPPC6A,Nerve_Tibial,DPN,1.4368,0.15078768171898851,2,2
TRNT1,Nerve_Tibial,DPN,-9.3913,5.92600949523109e-21,3,2
TRPM2,Nerve_Tibial,DPN,-2.3492,0.018814097450221584,1,1
TRUB2,Nerve_Tibial,DPN,-2.4234,0.015374707171587726,1,1
TSEN54,Nerve_Tibial,DPN,-3.3614,0.0007756200297672277,1,1
TSPO,Nerve_Tibial,DPN,-1.4227,0.15482294552925868,4,4
TSPYL4,Nerve_Tibial,DPN,2.6342,0.008432917554717307,2,2
TSSK4,Nerve_Tibial,DPN,-3.4438,0.0005735745016641525,2,1
TTLL12,Nerve_Tibial,DPN,0.6979,0.48525276324955746,4,3
TTN,Nerve_Tibial,DPN,2.154,0.031236580453037226,1,1
UBN1,Nerve_Tibial,DPN,-0.891,0.37292213539432534,2,2
UBOX5,Nerve_Tibial,DPN,-0.2137,0.8307840395534696,2,1
UBR7,Nerve_Tibial,DPN,3.1764,0.0014912842178124116,1,1
UCN,Nerve_Tibial,DPN,5.4732,4.419252107241372e-08,1,1
ULK3,Nerve_Tibial,DPN,2.2172,0.02661097694205526,3,3
UPP1,Nerve_Tibial,DPN,-0.1448,0.884884138899839,2,2
USP47,Nerve_Tibial,DPN,3.5152,0.00043937612426033916,2,2
UTP3,Nerve_Tibial,DPN,-0.7883,0.43050356122253697,2,1
VAMP5,Nerve_Tibial,DPN,1.2674,0.20501683074285723,1,1
VNN3,Nerve_Tibial,DPN,-4.3444,1.396617608643668e-05,2,2
VPREB3,Nerve_Tibial,DPN,4.1714,3.027563129666044e-05,1,1
VPS37A,Nerve_Tibial,DPN,11.6267,3.0166390712550536e-31,2,2
VPS50,Nerve_Tibial,DPN,-10.5323,6.133860530009403e-26,2,2
VSIG10L,Nerve_Tibial,DPN,-1.0916,0.27498781814722006,2,2
WASHC2C,Nerve_Tibial,DPN,0.0518,0.9586832966963347,5,4
WDPCP,Nerve_Tibial,DPN,-2.3296,0.019828611003398916,2,2
WDR34,Nerve_Tibial,DPN,-12.5877,2.4681576464972976e-36,2,1
WDR47,Nerve_Tibial,DPN,-3.1307,0.0017441322348545017,1,1
WLS,Nerve_Tibial,DPN,-2.3065,0.02108493473504425,2,2
WWC1,Nerve_Tibial,DPN,1.0216,0.30697279466195565,2,2
XPNPEP3,Nerve_Tibial,DPN,-1.1743,0.24029400922456337,1,1
XPO5,Nerve_Tibial,DPN,-11.0892,1.4157853531725927e-28,1,1
YARS,Nerve_Tibial,DPN,4.7735,1.8103524616848118e-06,2,2
ZAP70,Nerve_Tibial,DPN,2.7214,0.006501286512687141,2,1
ZBTB8OS,Nerve_Tibial,DPN,6.919,4.549720429851494e-12,2,2
ZC3H12C,Nerve_Tibial,DPN,2.3176,0.0204728533009312,2,1
ZC3H7B,Nerve_Tibial,DPN,-22.1399,1.303845238663529e-108,1,1
ZCWPW1,Nerve_Tibial,DPN,7.9814,1.4463074207325377e-15,3,3
ZFAT,Nerve_Tibial,DPN,-3.554,0.000379452030740932,1,1
ZFP41,Nerve_Tibial,DPN,-1.7756,0.07580372579815285,2,2
ZFP82,Nerve_Tibial,DPN,-3.6278,0.0002858028275805974,1,1
ZFYVE27,Nerve_Tibial,DPN,-4.5428,5.5500471764350194e-06,1,1
ZGPAT,Nerve_Tibial,DPN,-4.478,7.535319206777117e-06,1,1
ZKSCAN7,Nerve_Tibial,DPN,-3.2933,0.0009902896510467175,2,2
ZNF317,Nerve_Tibial,DPN,3.0404,0.002362322371279847,2,2
ZNF396,Nerve_Tibial,DPN,0.1401,0.8885695995714409,2,1
ZNF433,Nerve_Tibial,DPN,-3.4352,0.0005921989862055389,2,1
ZNF45,Nerve_Tibial,DPN,5.8057,6.410114795084006e-09,2,1
ZNF529,Nerve_Tibial,DPN,1.588,0.11228955927618205,2,2
ZNF554,Nerve_Tibial,DPN,-1.652,0.09853403641073495,2,2
ZNF584,Nerve_Tibial,DPN,-1.9622,0.049733435966433426,2,2
ZNF607,Nerve_Tibial,DPN,-5.5012,3.772092237475119e-08,2,1
ZNF771,Nerve_Tibial,DPN,1.771,0.07655950987326356,1,1
ZNF778,Nerve_Tibial,DPN,2.9657,0.003020301028049243,1,1
ZNF792,Nerve_Tibial,DPN,4.5644,5.008251375304802e-06,3,3
ZNHIT2,Nerve_Tibial,DPN,2.1548,0.031176823787117475,1,1
AAMP,Whole_Blood,DPN,-1.8361,0.06633754746420104,1,1
ABCD2,Whole_Blood,DPN,-12.418,2.0870934578679766e-35,2,2
ABHD17C,Whole_Blood,DPN,-5.528,3.238770518518075e-08,1,1
AC093627.7,Whole_Blood,DPN,-4.5154,6.318713228757404e-06,3,3
AC138969.4,Whole_Blood,DPN,0.5838,0.5593272952397756,1,1
ACAT1,Whole_Blood,DPN,5.0288,4.935196728785716e-07,2,1
ACP2,Whole_Blood,DPN,-1.0273,0.30428532750402937,3,3
ACSL5,Whole_Blood,DPN,-1.8666,0.06195306193889363,2,2
ACTN4,Whole_Blood,DPN,-0.7378,0.46064029469210477,2,1
ACTR3C,Whole_Blood,DPN,-2.6098,0.00906072776058697,1,1
ADAM17,Whole_Blood,DPN,0.4928,0.6221308657579824,1,1
ADAM9,Whole_Blood,DPN,-1.5299,0.12603630756286782,2,2
ADAMTSL4,Whole_Blood,DPN,8.503,1.846936206140678e-17,1,1
ADAP1,Whole_Blood,DPN,1.6002,0.10955531035090724,5,4
AHCYL1,Whole_Blood,DPN,-3.2611,0.0011097660791631403,1,1
AHSG,Whole_Blood,DPN,0.7537,0.45101810998350733,1,1
AIM1L,Whole_Blood,DPN,3.155,0.0016048768636068528,2,2
AIMP1,Whole_Blood,DPN,14.2453,4.794064439043575e-46,1,1
AKAP10,Whole_Blood,DPN,-2.7045,0.006839792336656821,3,3
AL928768.3,Whole_Blood,DPN,-5.9883,2.1207605809885265e-09,2,1
ALDH4A1,Whole_Blood,DPN,0.7017,0.4828686902930533,1,1
ALKBH3,Whole_Blood,DPN,3.4157,0.0006362292139206612,2,1
ALMS1,Whole_Blood,DPN,0.1539,0.8776865265325733,1,1
ANKRD23,Whole_Blood,DPN,-10.7326,7.159275004801226e-27,1,1
ANKRD49,Whole_Blood,DPN,-14.0488,7.837283981339909e-45,1,1
AP2A2,Whole_Blood,DPN,0.0265,0.9788633639531718,2,2
AP2M1,Whole_Blood,DPN,-4.7672,1.8678549369510822e-06,2,1
APEH,Whole_Blood,DPN,-3.0309,0.002438378586271922,1,1
ARHGAP31,Whole_Blood,DPN,-0.4062,0.6846068022696532,2,1
ARHGEF10,Whole_Blood,DPN,-0.1068,0.914971897255312,2,2
ARL4D,Whole_Blood,DPN,-2.6826,0.0073054831457194415,2,1
ARPIN,Whole_Blood,DPN,0.4163,0.6772099352337531,2,2
ARSK,Whole_Blood,DPN,-1.4018,0.16096501773449098,2,1
ASAH2B,Whole_Blood,DPN,-2.1912,0.028437923114877514,2,1
ASB1,Whole_Blood,DPN,1.0586,0.2897726089099186,2,1
ASB7,Whole_Blood,DPN,-2.9927,0.002765270959034536,1,1
ASTL,Whole_Blood,DPN,-1.3337,0.18230164715583463,2,2
AZI2,Whole_Blood,DPN,1.9127,0.05579051504724884,2,2
B4GALT6,Whole_Blood,DPN,-1.8372,0.06618439838114026,1,1
BAG5,Whole_Blood,DPN,-2.328,0.01991428254198409,1,1
BAIAP2L2,Whole_Blood,DPN,-3.5268,0.0004205549504558628,1,1
BAMBI,Whole_Blood,DPN,3.1735,0.0015061790545070754,1,1
BANF1,Whole_Blood,DPN,1.3793,0.1678118824858494,2,2
BBS2,Whole_Blood,DPN,-4.933,8.09860341588433e-07,3,3
BCAP29,Whole_Blood,DPN,37.2333,1.976079989865235e-303,3,2
BCAS2,Whole_Blood,DPN,1.8209,0.06862543077119007,3,3
BDP1,Whole_Blood,DPN,-3.6669,0.00024552688500180966,2,2
BPI,Whole_Blood,DPN,8.5107,1.729379363224735e-17,3,3
BRD1,Whole_Blood,DPN,1.7772,0.07553591193819396,1,1
BTBD19,Whole_Blood,DPN,-4.7935,1.6390506227447695e-06,1,1
C12ORF49,Whole_Blood,DPN,-6.8184,9.203330941525585e-12,2,2
C19ORF18,Whole_Blood,DPN,-1.0031,0.31581045547675307,3,2
C1ORF123,Whole_Blood,DPN,-1.7565,0.07900807922082902,2,2
C1ORF226,Whole_Blood,DPN,2.4652,0.013694844317165026,2,2
C2ORF69,Whole_Blood,DPN,3.7856,0.00015333642962799858,1,1
C3ORF20,Whole_Blood,DPN,-2.6085,0.009094837486399759,1,1
C3ORF38,Whole_Blood,DPN,1.8475,0.06466931335280217,1,1
C4ORF32,Whole_Blood,DPN,-3.2441,0.0011781307105624894,1,1
CA11,Whole_Blood,DPN,3.4863,0.0004898024161314987,2,2
CA8,Whole_Blood,DPN,-2.1758,0.02956967817418198,2,2
CACUL1,Whole_Blood,DPN,-0.8912,0.37283038227674387,2,2
CAPRIN2,Whole_Blood,DPN,1.1863,0.23550608086698294,1,1
CAPZA2,Whole_Blood,DPN,1.2059,0.2278727887040048,1,1
CARM1,Whole_Blood,DPN,2.0786,0.03765637699223256,1,1
CASC4,Whole_Blood,DPN,0.097,0.9226901460684576,1,1
CBX1,Whole_Blood,DPN,-0.2325,0.8161747073947869,3,2
CBX6,Whole_Blood,DPN,1.5186,0.12886370809076228,3,3
CCDC6,Whole_Blood,DPN,-1.4624,0.1436378521170125,1,1
CCL4,Whole_Blood,DPN,-2.0253,0.04283848100894476,2,2
CD5,Whole_Blood,DPN,-4.2627,2.0198129349658336e-05,1,1
CD72,Whole_Blood,DPN,-3.6183,0.00029657227074255055,1,1
CDC37L1-AS1,Whole_Blood,DPN,-0.028,0.9776905872708744,2,2
CDC42,Whole_Blood,DPN,-0.7373,0.46094120890581153,2,2
CDC7,Whole_Blood,DPN,-1.6195,0.10533281128352079,3,3
CDH13,Whole_Blood,DPN,-0.8686,0.38509059709988536,1,1
CDHR1,Whole_Blood,DPN,0.4696,0.6386539799683453,1,1
CDK11B,Whole_Blood,DPN,1.6705,0.09482196850046908,3,1
CDK5,Whole_Blood,DPN,0.0251,0.9799831616911342,1,1
CDS1,Whole_Blood,DPN,-4.0376,5.4006410906290436e-05,1,1
CEBPA,Whole_Blood,DPN,4.1232,3.736155334797641e-05,2,2
CES3,Whole_Blood,DPN,-0.513,0.6079522581163208,1,1
CFDP1,Whole_Blood,DPN,0.6972,0.48568661041284655,3,1
CHAC1,Whole_Blood,DPN,-1.0771,0.2814197059542682,1,1
CHMP2A,Whole_Blood,DPN,-3.6873,0.0002266343337401496,2,2
CHRNE,Whole_Blood,DPN,9.3371,9.899438799424551e-21,2,2
CISD3,Whole_Blood,DPN,3.0024,0.002678956217335206,1,1
CLEC10A,Whole_Blood,DPN,7.2276,4.917698788984187e-13,2,2
CLEC2D,Whole_Blood,DPN,1.1896,0.23420650695466422,3,3
CLECL1,Whole_Blood,DPN,1.966,0.049297321803466694,3,2
CLK1,Whole_Blood,DPN,-0.8974,0.3694942443044564,1,1
CLN3,Whole_Blood,DPN,-3.7151,0.000203112312255277,3,2
COL16A1,Whole_Blood,DPN,2.6502,0.008044248548134165,2,1
COL6A2,Whole_Blood,DPN,-2.1672,0.03022224437886343,3,1
COL7A1,Whole_Blood,DPN,0.826,0.4088064002719669,2,1
CPNE3,Whole_Blood,DPN,-0.5625,0.5737555624014441,2,1
CPSF2,Whole_Blood,DPN,4.2185,2.459262969876644e-05,3,3
CRACR2B,Whole_Blood,DPN,-0.2513,0.8016069240910607,8,7
CRYGS,Whole_Blood,DPN,-7.1387,9.422451706509822e-13,2,1
CTBS,Whole_Blood,DPN,7.5407,4.6746466172920016e-14,3,3
CTC-281F24.1,Whole_Blood,DPN,-3.262,0.0011062245425950887,1,1
CTD-2547L24.4,Whole_Blood,DPN,-2.4493,0.014315224432494224,1,1
CUTC,Whole_Blood,DPN,-1.7675,0.07714858545035168,1,1
CYB5D2,Whole_Blood,DPN,-11.0564,2.042104738063473e-28,2,2
CYB5R3,Whole_Blood,DPN,-2.8076,0.004990681270635336,3,1
CYSLTR2,Whole_Blood,DPN,0.4013,0.6881940219864924,1,1
DAPP1,Whole_Blood,DPN,1.5672,0.11706076570069393,3,3
DBF4B,Whole_Blood,DPN,0.9268,0.35404691239865815,4,4
DCTD,Whole_Blood,DPN,-3.2391,0.0011991666204630709,3,3
DCTN5,Whole_Blood,DPN,-5.1128,3.1749456563788893e-07,3,3
DDHD1,Whole_Blood,DPN,7.546,4.488033118431769e-14,2,1
DDIAS,Whole_Blood,DPN,0.3404,0.7335849326493247,3,3
DEGS2,Whole_Blood,DPN,-2.9599,0.0030773816719877017,1,1
DENND5A,Whole_Blood,DPN,9.7954,1.1785200144706002e-22,2,2
DGCR2,Whole_Blood,DPN,-5.0957,3.4743929675784597e-07,2,2
DMXL1,Whole_Blood,DPN,6.1813,6.358930033554536e-10,1,1
DNAI2,Whole_Blood,DPN,-1.9557,0.0505058470589781,2,2
DNAJC15,Whole_Blood,DPN,-4.0526,5.06536549007431e-05,2,2
DNAJC9,Whole_Blood,DPN,5.5627,2.6566316821170337e-08,1,1
DNAL4,Whole_Blood,DPN,-6.4281,1.2924954986891121e-10,2,1
DPEP3,Whole_Blood,DPN,-0.0544,0.956591577302342,2,2
DPPA4,Whole_Blood,DPN,-0.6269,0.5307421124607828,2,1
DSC2,Whole_Blood,DPN,-2.4154,0.01571848201302357,2,1
DZIP1L,Whole_Blood,DPN,3.2698,0.0010762268573270893,1,1
E4F1,Whole_Blood,DPN,0.3815,0.7028492845158281,1,1
ECHDC3,Whole_Blood,DPN,-1.1377,0.2552516827897014,3,3
EEPD1,Whole_Blood,DPN,3.9675,7.263019479294226e-05,1,1
EHMT1,Whole_Blood,DPN,-0.6676,0.5044112705138388,1,1
EMC2,Whole_Blood,DPN,-0.9648,0.334649380649946,1,1
EMG1,Whole_Blood,DPN,2.2876,0.02215835549889405,2,2
EPB41L4A-AS1,Whole_Blood,DPN,3.1799,0.0014733158886139752,1,1
EPG5,Whole_Blood,DPN,-2.1096,0.03489302080536292,2,2
EPOP,Whole_Blood,DPN,-2.4113,0.01589412847092796,1,1
EPS8,Whole_Blood,DPN,-4.7811,1.7429865443877054e-06,2,2
EREG,Whole_Blood,DPN,-2.6244,0.00867966492102593,2,2
EXOSC8,Whole_Blood,DPN,-2.2363,0.025329144344500554,1,1
FADS3,Whole_Blood,DPN,-3.1819,0.0014630146642747824,1,1
FAM117B,Whole_Blood,DPN,3.311,0.0009295323210196818,1,1
FAM122A,Whole_Blood,DPN,-0.1789,0.8579994146945953,1,1
FAM174B,Whole_Blood,DPN,0.3891,0.6971725082002906,3,3
FAM177A1,Whole_Blood,DPN,1.0426,0.29714361395320255,3,3
FAM20B,Whole_Blood,DPN,-1.4305,0.15257329432104613,1,1
FAM210A,Whole_Blood,DPN,-0.4185,0.6756033438808284,3,3
FAM213A,Whole_Blood,DPN,1.8039,0.0712435949487505,3,2
FAM24B,Whole_Blood,DPN,-1.661,0.09670459635230658,1,1
FAM87B,Whole_Blood,DPN,1.8717,0.061242743898792466,2,1
FAXDC2,Whole_Blood,DPN,-0.4704,0.6380994903876995,2,1
FCF1,Whole_Blood,DPN,0.7976,0.425093271767175,1,1
FCHO2,Whole_Blood,DPN,0.5774,0.5636582001327937,3,2
FCRL5,Whole_Blood,DPN,-2.4049,0.016175591823218788,1,1
FGFR4,Whole_Blood,DPN,-1.1617,0.24535405127557308,3,3
FIG4,Whole_Blood,DPN,-2.4468,0.01441209224006263,1,1
FKBP9,Whole_Blood,DPN,3.3799,0.0007249965260505224,2,2
FMNL1,Whole_Blood,DPN,-0.626,0.5312933939109897,2,2
FOXN2,Whole_Blood,DPN,2.6324,0.008477975517716643,2,1
FRA10AC1,Whole_Blood,DPN,-3.1812,0.001466909823934301,2,2
FUCA2,Whole_Blood,DPN,0.682,0.49524864154295645,2,2
FUT11,Whole_Blood,DPN,0.6317,0.5275871172615538,2,2
GCM1,Whole_Blood,DPN,-0.1168,0.9069997291694533,1,1
GGACT,Whole_Blood,DPN,3.5581,0.0003735188568915026,2,1
GID8,Whole_Blood,DPN,1.5868,0.11256765110366741,2,2
GIT1,Whole_Blood,DPN,3.3691,0.000754004155607849,2,1
GK5,Whole_Blood,DPN,4.1332,3.5768540259829245e-05,1,1
GMCL1,Whole_Blood,DPN,-0.5659,0.5714771412349426,2,1
GNPDA1,Whole_Blood,DPN,5.2443,1.5684823135549273e-07,2,2
GOLGA5,Whole_Blood,DPN,-1.2411,0.21457537021561207,2,2
GOLGA7B,Whole_Blood,DPN,16.5522,1.5444805434043082e-61,1,1
GPR20,Whole_Blood,DPN,1.4186,0.15602842358635838,2,2
GPR4,Whole_Blood,DPN,-7.0629,1.630609022819397e-12,1,1
GRAMD1C,Whole_Blood,DPN,3.0867,0.0020238424587003226,2,2
GRAMD3,Whole_Blood,DPN,-5.6101,2.0223345264420994e-08,1,1
GSTA1,Whole_Blood,DPN,-1.6137,0.10658603668362891,2,2
GSTM3,Whole_Blood,DPN,-0.8097,0.41810025155217506,3,1
GTF2E1,Whole_Blood,DPN,0.0537,0.9571605454329698,2,2
GTPBP1,Whole_Blood,DPN,17.2499,1.1204076978803902e-66,1,1
GYPC,Whole_Blood,DPN,-0.1592,0.8734891627261951,1,1
HACD2,Whole_Blood,DPN,-1.3559,0.17512591627286347,2,2
HCG11,Whole_Blood,DPN,15.7754,4.595285817200647e-56,1,1
HECA,Whole_Blood,DPN,0.3824,0.7021900311652818,1,1
HEMK1,Whole_Blood,DPN,0.8956,0.37048015670864,3,2
HERPUD2,Whole_Blood,DPN,-0.0417,0.9667765988349083,2,2
HIF3A,Whole_Blood,DPN,3.7086,0.00020841920633996044,2,1
HINT2,Whole_Blood,DPN,4.6096,4.03398792467861e-06,1,1
HIP1R,Whole_Blood,DPN,-0.1281,0.8980751020833364,2,2
HIST1H2BN,Whole_Blood,DPN,-64.1013,0.0,2,2
HK2,Whole_Blood,DPN,-1.8127,0.0698768987627089,2,1
HMGCL,Whole_Blood,DPN,0.5746,0.5655934358779099,1,1
HNRNPD,Whole_Blood,DPN,-3.2272,0.0012502049924480692,1,1
HOXB4,Whole_Blood,DPN,-1.82,0.06875876953427708,2,2
HPCAL1,Whole_Blood,DPN,3.1858,0.0014435412186884734,5,5
HRG,Whole_Blood,DPN,-0.1983,0.8427965193970999,2,1
HS1BP3,Whole_Blood,DPN,0.4617,0.6443286145649341,2,1
HS3ST3A1,Whole_Blood,DPN,-0.7231,0.4696394593806329,2,2
HSD17B6,Whole_Blood,DPN,-1.668,0.09531771583699036,1,1
ID3,Whole_Blood,DPN,-0.4897,0.6243345743739948,1,1
IDH2,Whole_Blood,DPN,-0.2146,0.8300939399326459,1,1
IFIH1,Whole_Blood,DPN,-1.4073,0.159334875470738,1,1
IFT122,Whole_Blood,DPN,-0.7417,0.4582838628336424,1,1
IGF2,Whole_Blood,DPN,5.3211,1.0316817486922722e-07,1,1
IL15,Whole_Blood,DPN,0.4101,0.6816982164113842,1,1
IL18R1,Whole_Blood,DPN,-9.1884,3.9859677984777745e-20,2,2
ILK,Whole_Blood,DPN,-0.4233,0.6720562339283083,3,2
IMPDH1,Whole_Blood,DPN,-7.4207,1.1653820521115132e-13,2,2
INO80B,Whole_Blood,DPN,1.1062,0.26862924016033507,1,1
IQGAP2,Whole_Blood,DPN,1.3497,0.17710454138332357,2,2
IQSEC3,Whole_Blood,DPN,-1.0458,0.29564973084966123,1,1
IRAK1BP1,Whole_Blood,DPN,1.6397,0.10107482451951545,3,1
ISM1,Whole_Blood,DPN,-1.2942,0.19558100595621963,1,1
ITGA2B,Whole_Blood,DPN,-1.3659,0.17195611901890936,1,1
ITGAD,Whole_Blood,DPN,2.1144,0.034483758865119375,1,1
ITPRIPL1,Whole_Blood,DPN,-0.2223,0.8240738082103607,1,1
JAG1,Whole_Blood,DPN,-11.7738,5.32853947455701e-32,1,1
JMJD4,Whole_Blood,DPN,-4.1427,3.433031531776437e-05,2,2
KATNBL1,Whole_Blood,DPN,-1.4175,0.1563347092048198,2,1
KBTBD11,Whole_Blood,DPN,7.7759,7.489794298395762e-15,2,2
KBTBD4,Whole_Blood,DPN,-2.6975,0.006987105018477389,1,1
KCNK17,Whole_Blood,DPN,1.1021,0.2704181172520646,2,2
KCNMA1,Whole_Blood,DPN,-0.8914,0.37273854892829666,5,5
KIF13A,Whole_Blood,DPN,20.8018,4.169233881037426e-96,1,1
KIF18A,Whole_Blood,DPN,-4.2824,1.8491077034503217e-05,2,2
KIF23,Whole_Blood,DPN,-12.8752,6.205836703695193e-38,2,1
KIFC1,Whole_Blood,DPN,-0.3471,0.7285043032508699,1,1
KLHL40,Whole_Blood,DPN,0.3976,0.6909315976415824,1,1
LAMB2,Whole_Blood,DPN,-0.0976,0.9222784962762071,2,1
LANCL1,Whole_Blood,DPN,-1.7507,0.07999800501614138,2,2
LAPTM4A,Whole_Blood,DPN,2.8567,0.0042811964400229635,1,1
LARP1,Whole_Blood,DPN,-0.445,0.656331878026373,1,1
LCN8,Whole_Blood,DPN,3.1016,0.0019249505879671085,1,1
LEAP2,Whole_Blood,DPN,-0.0331,0.9736258167387726,1,1
LEPROT,Whole_Blood,DPN,0.0999,0.9204489674629892,2,1
LIN37,Whole_Blood,DPN,2.8775,0.004008138791045603,1,1
LIN7A,Whole_Blood,DPN,1.5967,0.11033858013579716,2,1
LINC00324,Whole_Blood,DPN,-0.7944,0.42696029272994196,2,2
LINC00662,Whole_Blood,DPN,-1.3516,0.17651212808389444,3,2
LINC00865,Whole_Blood,DPN,-3.2142,0.0013082259286882586,1,1
LINC00954,Whole_Blood,DPN,-1.5056,0.13216706131483716,3,3
LINC01291,Whole_Blood,DPN,1.5006,0.1334604107643045,1,1
LINC01597,Whole_Blood,DPN,9.1371,6.414643504570712e-20,2,2
LINC01644,Whole_Blood,DPN,-1.7527,0.07965849720432061,1,1
LINC01934,Whole_Blood,DPN,1.5206,0.12835158363908974,1,1
LINC01970,Whole_Blood,DPN,-2.7045,0.0068412842804698015,1,1
LINC01993,Whole_Blood,DPN,4.2177,2.4679129805737958e-05,1,1
LINC02062,Whole_Blood,DPN,-1.5016,0.13319079837436065,2,2
LOXL2,Whole_Blood,DPN,1.9175,0.05517596930916067,3,2
LPCAT3,Whole_Blood,DPN,-7.7188,1.1745685180319818e-14,1,1
LPCAT4,Whole_Blood,DPN,-0.5594,0.5759062585297923,3,2
LRIG2,Whole_Blood,DPN,-1.2572,0.20867514524823155,1,1
LRRC23,Whole_Blood,DPN,3.6996,0.0002159616994881725,2,2
MAB21L3,Whole_Blood,DPN,4.4802,7.455610768895725e-06,1,1
MAFG,Whole_Blood,DPN,-2.6888,0.0071706530285010625,1,1
MAP3K10,Whole_Blood,DPN,-0.9956,0.3194546215886622,2,2
MAP4,Whole_Blood,DPN,-0.2445,0.8068503911641877,1,1
MARC1,Whole_Blood,DPN,4.9599,7.051450305888897e-07,4,2
MARS,Whole_Blood,DPN,-1.6147,0.10638561958229625,1,1
MCM8,Whole_Blood,DPN,-2.2364,0.025328640761021603,1,1
ME2,Whole_Blood,DPN,6.432,1.2593086266002542e-10,4,4
MED17,Whole_Blood,DPN,1.2427,0.2139918599400786,2,2
MED18,Whole_Blood,DPN,0.6115,0.5408940648702085,1,1
MED22,Whole_Blood,DPN,-0.4259,0.6701604675378672,2,1
MED28,Whole_Blood,DPN,-0.1593,0.873430490300617,2,1
MFSD2B,Whole_Blood,DPN,0.7923,0.428165756508545,2,2
MFSD3,Whole_Blood,DPN,-0.7471,0.454997080859637,1,1
MFSD5,Whole_Blood,DPN,-1.4609,0.1440511533556453,1,1
MIA3,Whole_Blood,DPN,-0.9446,0.34487824158844754,1,1
MIR3945HG,Whole_Blood,DPN,1.6953,0.09000984010269568,3,3
MPHOSPH9,Whole_Blood,DPN,0.3809,0.7032420335411348,2,2
MRAS,Whole_Blood,DPN,-21.0665,1.6139426311005557e-98,1,1
MSANTD2,Whole_Blood,DPN,-2.5286,0.0114515760822283,1,1
MSTO1,Whole_Blood,DPN,1.0279,0.3039994064725276,1,1
MT1E,Whole_Blood,DPN,-4.7074,2.508752160715968e-06,3,3
MTDH,Whole_Blood,DPN,-9.8047,1.0743982050700687e-22,1,1
MTHFS,Whole_Blood,DPN,-0.0412,0.9671050833434739,3,1
MTSS1,Whole_Blood,DPN,-15.0236,5.143585228956446e-51,2,2
MVB12A,Whole_Blood,DPN,0.4209,0.6737930832115747,1,1
MXD4,Whole_Blood,DPN,-4.5467,5.449014514835749e-06,2,2
MYL5,Whole_Blood,DPN,4.3299,1.4915559796970718e-05,3,2
MYO1C,Whole_Blood,DPN,-0.0226,0.9820040876778592,2,1
NAALAD2,Whole_Blood,DPN,-25.5991,1.5594648685569684e-144,1,1
NCOA7,Whole_Blood,DPN,-2.4627,0.013790983198347779,1,1
NEDD1,Whole_Blood,DPN,1.34,0.18024061750225104,1,1
NEK1,Whole_Blood,DPN,4.7026,2.568198140640758e-06,3,2
NFIX,Whole_Blood,DPN,14.0176,1.217453772255862e-44,1,1
NFYB,Whole_Blood,DPN,-7.6155,2.6272636293831436e-14,1,1
NIPAL2,Whole_Blood,DPN,2.4458,0.014453809248194434,1,1
NOTCH3,Whole_Blood,DPN,-0.7996,0.4239160041837652,1,1
NOTCH4,Whole_Blood,DPN,-8.9373,3.989519868954162e-19,2,1
NPAT,Whole_Blood,DPN,-0.0701,0.944077077564429,1,1
NR1D2,Whole_Blood,DPN,1.4748,0.14026101606020877,1,1
NSMCE1,Whole_Blood,DPN,1.1608,0.24571016034499793,2,2
NSUN5,Whole_Blood,DPN,1.8526,0.06393480351598702,2,2
NUDT14,Whole_Blood,DPN,1.7277,0.08404876758333221,1,1
NUP107,Whole_Blood,DPN,-0.4331,0.6649639550472761,2,2
OAF,Whole_Blood,DPN,1.0482,0.2945628033622738,1,1
ODF2L,Whole_Blood,DPN,3.4856,0.0004910340097115985,2,2
OIP5,Whole_Blood,DPN,3.7422,0.0001824411623964955,2,2
OLA1,Whole_Blood,DPN,5.449,5.066208634929236e-08,1,1
